Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
112,CA-2016-128867,03-11-2016,11-10-2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Park Ridge,,50322,,OFF-AR-10000380,Office Supplies,Art,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",75.96,2,0,22.788
113,CA-2016-128867,03-11-2016,11-10-2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Amarillo,,50322,,OFF-BI-10003981,Office Supplies,Binders,Xerox 1921,27.24,6,0,13.3476
114,CA-2014-115259,25-08-2014,27-08-2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Lindenhurst,,43229,,OFF-FA-10000621,Office Supplies,Fasteners,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",40.096,14,0.2,14.5348
115,CA-2014-115259,25-08-2014,27-08-2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Huntsville,,43229,,OFF-EN-10002600,Office Supplies,Envelopes,Hon Racetrack Conference Tables,4.72,2,0.2,1.652
116,CA-2014-115259,25-08-2014,27-08-2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Fayetteville,,43229,,OFF-PA-10004965,Office Supplies,Paper,GBC DocuBind 300 Electric Binding Machine,23.976,3,0.2,7.4925
117,CA-2014-115259,25-08-2014,27-08-2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Costa Mesa,,43229,,OFF-EN-10002504,Office Supplies,Envelopes,Artistic Insta-Plaque,130.464,6,0.2,44.0316
118,CA-2015-110457,02-03-2015,03-06-2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Parker,,98103,,FUR-TA-10001768,Furniture,Tables,"Companion Letter/Legal File, Black",787.53,3,0,165.3813
119,US-2015-136476,05-04-2015,04-10-2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Atlanta,,37620,,OFF-BI-10003650,Office Supplies,Binders,Globe Weis Peel & Seel First Class Envelopes,157.794,1,0.7,-115.7156
120,CA-2016-103730,12-06-2016,15-06-2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Gladstone,,19805,,FUR-FU-10002157,Furniture,Furnishings,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,47.04,3,0,18.3456
121,CA-2016-103730,12-06-2016,15-06-2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Great Falls,,19805,,OFF-BI-10003910,Office Supplies,Binders,Global Deluxe High-Back Manager's Chair,30.84,4,0,13.878
122,CA-2016-103730,12-06-2016,15-06-2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Lakeland,,19805,,OFF-ST-10000777,Office Supplies,Storage,Bevis 44 x 96 Conference Tables,226.56,6,0,63.4368
123,CA-2016-103730,12-06-2016,15-06-2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Montgomery,,19805,,OFF-EN-10002500,Office Supplies,Envelopes,"Avery Durable Slant Ring Binders, No Labels",115.02,9,0,51.759
124,CA-2016-103730,12-06-2016,15-06-2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Mesa,,19805,,TEC-PH-10003875,Technology,Phones,"Trav-L-File Heavy-Duty Shuttle II, Black",68.04,7,0,19.7316
125,US-2014-152030,26-12-2014,28-12-2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Green Bay,,77041,,FUR-CH-10004063,Furniture,Chairs,"Global Task Chair, Black",600.558,3,0.3,-8.5794
126,US-2014-134614,20-09-2014,25-09-2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Anaheim,,61701,,FUR-TA-10004534,Furniture,Tables,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,617.7,6,0.5,-407.682
127,US-2017-107272,05-11-2017,11-12-2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Marysville,,85023,,OFF-BI-10003274,Office Supplies,Binders,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,2.388,2,0.7,-1.8308
128,US-2017-107272,05-11-2017,11-12-2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Salem,,85023,,OFF-ST-10002974,Office Supplies,Storage,Xerox 1916,243.992,7,0.2,30.499
129,US-2016-125969,06-11-2016,11-10-2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Laredo,,90004,,FUR-CH-10001146,Furniture,Chairs,Staples,81.424,2,0.2,-9.1602
130,US-2016-125969,06-11-2016,11-10-2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Grove City,,90004,,FUR-FU-10003773,Furniture,Furnishings,Xerox 195,238.56,3,0,26.2416
131,US-2017-164147,02-02-2017,02-05-2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Dearborn,,43229,,TEC-PH-10002293,Technology,Phones,Xerox 1880,59.97,5,0.4,-11.994
132,US-2017-164147,02-02-2017,02-05-2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Warner Robins,,43229,,OFF-PA-10002377,Office Supplies,Paper,"Sanford Colorific Colored Pencils, 12/Box",78.304,2,0.2,29.364
133,US-2017-164147,02-02-2017,02-05-2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Vallejo,,43229,,OFF-FA-10002780,Office Supplies,Fasteners,Ideal Clamps,21.456,9,0.2,6.9732
134,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Mission Viejo,,95661,,OFF-PA-10001804,Office Supplies,Paper,GBC Wire Binding Strips,20.04,3,0,9.6192
135,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Rochester Hills,,95661,,OFF-PA-10001736,Office Supplies,Paper,Fiskars Softgrip Scissors,35.44,1,0,16.6568
136,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Plainfield,,95661,,OFF-AR-10001149,Office Supplies,Art,Newell 343,11.52,4,0,3.456
137,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Sierra Vista,,95661,,OFF-FA-10002988,Office Supplies,Fasteners,Convenience Packs of Business Envelopes,4.02,2,0,1.9698
138,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Vancouver,,95661,,OFF-BI-10004781,Office Supplies,Binders,Xerox 1911,76.176,3,0.2,26.6616
139,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Cleveland,,95661,,OFF-SU-10001218,Office Supplies,Supplies,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,65.88,6,0,18.4464
140,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Tyler,,95661,,FUR-FU-10001706,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",43.12,14,0,20.6976
141,CA-2016-110366,05-09-2016,09-07-2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Burlington,,19140,,FUR-FU-10004848,Furniture,Furnishings,Plantronics Cordless�Phone Headset�with In-line Volume - M214C,82.8,2,0.2,10.35
142,CA-2017-106180,18-09-2017,23-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Waynesboro,,94122,,OFF-AR-10000940,Office Supplies,Art,Anker Astro 15000mAh USB Portable Charger,8.82,3,0,2.3814
143,CA-2017-106180,18-09-2017,23-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Chester,,94122,,OFF-EN-10004030,Office Supplies,Envelopes,GBC Prestige Therm-A-Bind Covers,10.86,3,0,5.1042
144,CA-2017-106180,18-09-2017,23-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Cary,,94122,,OFF-PA-10004327,Office Supplies,Paper,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,143.7,3,0,68.976
145,CA-2017-155376,22-12-2017,27-12-2017,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Palm Coast,,64055,,OFF-AP-10001058,Office Supplies,Appliances,Jabra BIZ 2300 Duo QD Duo Corded�Headset,839.43,3,0,218.2518
146,CA-2015-110744,07-09-2015,09-12-2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Mount Vernon,,91104,,OFF-ST-10003656,Office Supplies,Storage,Southworth 25% Cotton Antique Laid Paper & Envelopes,671.93,7,0,20.1579
147,CA-2014-110072,22-10-2014,28-10-2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Hialeah,,43055,,FUR-FU-10000521,Furniture,Furnishings,Xerox 1883,93.888,4,0.2,12.9096
148,CA-2016-114489,05-12-2016,12-09-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Oceanside,,53132,,TEC-PH-10000215,Technology,Phones,"Tenex Personal Project File with Scoop Front Design, Black",384.45,11,0,103.8015
149,CA-2016-114489,05-12-2016,12-09-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Evanston,,53132,,TEC-PH-10001448,Technology,Phones,Newell 311,149.97,3,0,5.9988
150,CA-2016-114489,05-12-2016,12-09-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Trenton,,53132,,FUR-CH-10000454,Furniture,Chairs,Avery 519,1951.84,8,0,585.552
151,CA-2016-114489,05-12-2016,12-09-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Cottage Grove,,53132,,OFF-BI-10002735,Office Supplies,Binders,Avaya 5420 Digital phone,171.55,5,0,80.6285
152,CA-2016-158834,13-03-2016,16-03-2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Bossier City,,85254,,OFF-AP-10000326,Office Supplies,Appliances,Xerox 1920,157.92,5,0.2,17.766
153,CA-2016-158834,13-03-2016,16-03-2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Lancaster,,85254,,TEC-PH-10001254,Technology,Phones,Lenovo 17-Key USB Numeric Keypad,203.184,2,0.2,15.2388
154,CA-2015-124919,31-05-2015,06-02-2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Asheville,,95123,,OFF-PA-10001950,Office Supplies,Paper,Staple envelope,58.38,7,0,26.271
155,CA-2015-124919,31-05-2015,06-02-2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Lake Elsinore,,95123,,OFF-PA-10002254,Office Supplies,Paper,Wilson Jones International Size A4 Ring Binders,105.52,4,0,48.5392
156,CA-2015-124919,31-05-2015,06-02-2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,,95123,,OFF-ST-10001590,Office Supplies,Storage,BIC Brite Liner Highlighters,80.88,6,0,21.0288
157,CA-2015-118948,28-05-2015,06-03-2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Edmonds,,98105,,OFF-AR-10001547,Office Supplies,Art,Lexmark MX611dhe Monochrome Laser Printer,6.63,3,0,1.7901
158,CA-2014-104269,01-03-2014,03-06-2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,Santa Ana,,98115,,FUR-CH-10004063,Furniture,Chairs,Space Solutions HD Industrial Steel Shelving.,457.568,2,0.2,51.4764
159,CA-2016-114104,20-11-2016,24-11-2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Milwaukee,,73034,,OFF-LA-10002475,Office Supplies,Labels,SAFCO Arco Folding Chair,14.62,2,0,6.8714
160,CA-2016-114104,20-11-2016,24-11-2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Florence,,73034,,TEC-PH-10004536,Technology,Phones,Sanford Liquid Accent Highlighters,944.93,7,0,236.2325
161,CA-2016-162733,11-05-2016,05-12-2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Lorain,,90045,,OFF-PA-10002751,Office Supplies,Paper,Kensington 7 Outlet MasterPiece Power Center,5.98,1,0,2.691
162,CA-2015-119697,28-12-2015,31-12-2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,Linden,,19134,,TEC-AC-10003657,Technology,Accessories,JBL Micro Wireless Portable Bluetooth Speaker,54.384,2,0.2,1.3596
163,CA-2016-154508,16-11-2016,20-11-2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Salinas,,88220,,OFF-EN-10001990,Office Supplies,Envelopes,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",28.4,5,0,13.348
164,CA-2016-113817,07-11-2016,11-11-2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,New Brunswick,,98115,,OFF-BI-10004002,Office Supplies,Binders,Xerox 1913,27.68,2,0.2,9.688
165,CA-2014-139892,08-09-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Garland,,78207,,OFF-AR-10004441,Office Supplies,Art,"Global Value Steno Chair, Gray",9.936,3,0.2,2.7324
166,CA-2014-139892,08-09-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Norwich,,78207,,TEC-MA-10000822,Technology,Machines,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,8159.952,8,0.4,-1359.992
167,CA-2014-139892,08-09-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Alexandria,,78207,,OFF-ST-10000991,Office Supplies,Storage,Avery 51,275.928,3,0.2,-58.6347
168,CA-2014-139892,08-09-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Toledo,,78207,,FUR-CH-10004287,Furniture,Chairs,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1740.06,9,0.3,-24.858
169,CA-2014-139892,08-09-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Farmington,,78207,,OFF-AR-10002656,Office Supplies,Art,"Padded Folding Chairs, Black, 4/Carton",32.064,6,0.2,6.8136
170,CA-2014-139892,08-09-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Riverside,,78207,,OFF-AP-10002518,Office Supplies,Appliances,Acme Rosewood Handle Letter Opener,177.98,5,0.8,-453.849
171,CA-2014-139892,08-09-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Torrance,,78207,,TEC-PH-10003931,Technology,Phones,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",143.976,3,0.2,8.9985
172,CA-2014-118962,05-08-2014,08-09-2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Round Rock,,90004,,OFF-PA-10000659,Office Supplies,Paper,"Tenex File Box, Personal Filing Tote with Lid, Black",20.94,3,0,9.8418
173,CA-2014-118962,05-08-2014,08-09-2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Boca Raton,,90004,,OFF-PA-10001144,Office Supplies,Paper,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB,110.96,2,0,53.2608
174,CA-2014-118962,05-08-2014,08-09-2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Virginia Beach,,90004,,FUR-CH-10003817,Furniture,Chairs,AT&T TR1909W,340.144,7,0.2,21.259
175,US-2014-100853,14-09-2014,19-09-2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Murrieta,,60623,,OFF-AP-10000891,Office Supplies,Appliances,Nokia Lumia 521 (T-Mobile),52.448,2,0.8,-131.12
176,US-2014-100853,14-09-2014,19-09-2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Olympia,,60623,,OFF-LA-10003148,Office Supplies,Labels,HP Standard 104 key PS/2 Keyboard,20.16,4,0.2,6.552
177,US-2017-152366,21-04-2017,25-04-2017,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Washington,,77036,,OFF-AP-10002684,Office Supplies,Appliances,Avery Poly Binder Pockets,97.264,4,0.8,-243.16
178,US-2015-101511,21-11-2015,23-11-2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Jefferson City,,43055,,FUR-CH-10004698,Furniture,Chairs,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,396.802,7,0.3,-11.3372
179,US-2015-101511,21-11-2015,23-11-2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Saint Peters,,43055,,OFF-SU-10002189,Office Supplies,Supplies,"Personal Filing Tote with Lid, Black/Gray",15.88,5,0.2,-3.7715
180,CA-2015-137225,15-12-2015,19-12-2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,Rockford,,10009,,OFF-AR-10001940,Office Supplies,Art,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",3.28,1,0,1.4104
181,CA-2014-166191,05-12-2014,12-09-2014,Second Class,DK-13150,David Kendrick,Corporate,United States,Brownsville,,62521,,OFF-ST-10003455,Office Supplies,Storage,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,24.816,2,0.2,1.8612
182,CA-2014-166191,05-12-2014,12-09-2014,Second Class,DK-13150,David Kendrick,Corporate,United States,Yonkers,,62521,,TEC-AC-10004659,Technology,Accessories,Xerox 205,408.744,7,0.2,76.6395
183,CA-2014-158274,19-11-2014,24-11-2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Oakland,,71203,,TEC-PH-10003273,Technology,Phones,4009 Highlighters by Sanford,503.96,4,0,131.0296
184,CA-2014-158274,19-11-2014,24-11-2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Clinton,,71203,,TEC-PH-10004896,Technology,Phones,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",149.95,5,0,41.986
185,CA-2014-158274,19-11-2014,24-11-2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Encinitas,,71203,,TEC-AC-10002345,Technology,Accessories,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",29,2,0,7.25
186,CA-2016-105018,28-11-2016,12-02-2016,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Roswell,,6824,,OFF-BI-10001890,Office Supplies,Binders,Decoflex Hanging Personal Folder File,7.16,2,0,3.4368
187,CA-2014-123260,26-08-2014,30-08-2014,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Jonesboro,,90032,,TEC-AC-10002323,Technology,Accessories,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",176.8,8,0,22.984
188,CA-2016-157000,16-07-2016,22-07-2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Antioch,,75051,,OFF-ST-10001328,Office Supplies,Storage,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",37.224,3,0.2,3.7224
189,CA-2016-157000,16-07-2016,22-07-2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Homestead,,75051,,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,20.016,3,0.2,6.255
190,CA-2015-102281,12-10-2015,14-10-2015,First Class,MP-17470,Mark Packer,Home Office,United States,La Porte,,10035,,FUR-BO-10002613,Furniture,Bookcases,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,899.136,4,0.2,112.392
191,CA-2015-102281,12-10-2015,14-10-2015,First Class,MP-17470,Mark Packer,Home Office,United States,Lansing,,10035,,TEC-PH-10001552,Technology,Phones,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",71.76,6,0,20.0928
192,CA-2015-102281,12-10-2015,14-10-2015,First Class,MP-17470,Mark Packer,Home Office,United States,Cuyahoga Falls,,10035,,OFF-PA-10000061,Office Supplies,Paper,Eureka Sanitaire  Commercial Upright,51.84,8,0,24.8832
193,CA-2015-102281,12-10-2015,14-10-2015,First Class,MP-17470,Mark Packer,Home Office,United States,Reno,,10035,,FUR-BO-10002545,Furniture,Bookcases,"Eldon 200 Class Desk Accessories, Burgundy",626.352,3,0.2,46.9764
194,CA-2015-102281,12-10-2015,14-10-2015,First Class,MP-17470,Mark Packer,Home Office,United States,Harrisonburg,,10035,,OFF-AR-10003514,Office Supplies,Art,Nortel Business Series Terminal T7208 Digital phone,19.9,5,0,6.567
195,CA-2015-131457,31-10-2015,11-06-2015,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Escondido,,92374,,OFF-EN-10001509,Office Supplies,Envelopes,"Tennsco Lockers, Gray",14.28,7,0,6.7116
196,CA-2014-140004,21-03-2014,25-03-2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Royal Oak,,45011,,OFF-AR-10004685,Office Supplies,Art,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,7.408,2,0.2,1.2038
197,CA-2014-140004,21-03-2014,25-03-2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Rockville,,45011,,OFF-AR-10004027,Office Supplies,Art,"Advantus Push Pins, Aluminum Head",6.048,3,0.2,1.5876
198,CA-2017-107720,06-11-2017,13-11-2017,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Coral Springs,,7090,,OFF-ST-10001414,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",46.26,3,0,12.0276
199,US-2017-124303,06-07-2017,13-07-2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Buffalo,,19120,,OFF-BI-10000343,Office Supplies,Binders,Memorex Micro Travel Drive 8 GB,2.946,2,0.7,-2.2586
200,US-2017-124303,06-07-2017,13-07-2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Boynton Beach,,19120,,OFF-PA-10002749,Office Supplies,Paper,Avery 505,16.056,3,0.2,5.8203
201,CA-2017-105074,24-06-2017,29-06-2017,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Gulfport,,44312,,OFF-PA-10002666,Office Supplies,Paper,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,21.744,3,0.2,6.795
202,CA-2014-133690,03-08-2014,08-05-2014,First Class,BS-11755,Bruce Stewart,Consumer,United States,Fresno,,80219,,FUR-TA-10004289,Furniture,Tables,Cisco 9971 IP Video Phone Charcoal,218.75,2,0.5,-161.875
203,CA-2014-133690,03-08-2014,08-05-2014,First Class,BS-11755,Bruce Stewart,Consumer,United States,Greenville,,80219,,OFF-AP-10003622,Office Supplies,Appliances,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,2.6,1,0.2,0.2925
